Name,Address,City,State,Zip,source,CISID,cluster_id,confidence
westgate marathon pe,2450 okeechobee blvd,west palm beach,fl,334094004,flna,42334297,31134,1
marathon,150 fl-7,margate,fl,33063,flna,42336942,31135,1
big man supermarket,5725 pembroke rd,hollywood,fl,330232337,flna,42338186,31136,1
mda7 inc.,464 se monterey rd,stuart,fl,349944459,flna,42339466,31137,1
delaro gas station,1495 s cypress rd,pompano beach,fl,330609235,flna,42339635,31138,1
sunny food mart,8260 sunset strip,sunrise,fl,333223800,flna,42339692,31139,1
max gas,1228 orange ave,fort pierce,fl,349508858,flna,42340166,31140,1
boca chevron,19345 state road 7,boca raton,fl,334984764,flna,42341789,31141,1
patel retails inc,758 21st st,vero beach,fl,329600943,flna,42343898,31142,1
mlk food store,2416 45th st,vero beach,fl,329671364,flna,1484770,31143,1
harbor shell,5325 nus1,vero beach,fl,32967,flna,1829796,31144,1
smith grocery,550 n pine island rd,vero beach,fl,32967,flna,2233119,31145,1
walgreens 3608,1551 us highway 1,vero beach,fl,329605735,flna,12119,31146,1
pick n move mobil(ib,400 old dixie hwy,vero beach,fl,329621641,flna,2297967,31147,1
speedway 6408,800 us highway 1,vero beach,fl,329605948,flna,42140051,31148,1
oslo petroleum,1999 9th st,vero beach,fl,329604375,flna,42240499,31149,1
cvs 3216,4445 20th st,vero beach,fl,329662203,flna,31800,31150,1
chevron(ibc),20 43rd ave,vero beach,fl,329682305,flna,1652674,31151,1
vero beach sunoco,8430 20th st,vero beach,fl,329661701,flna,1854611,31152,1
bb vero inc(ibc),8195 20th st,vero beach,fl,329661322,flna,2468710,31153,1
home depot 213,1885 58th ave,vero beach,fl,329664616,flna,2520756,31154,1
shell vero,9520 state road 60,vero beach,fl,329663013,flna,42274911,31155,1
best choice meats,11950 orange ave,fort pierce,fl,349452024,flna,1088360,31156,1
salim food market,1510 n 25th st,fort pierce,fl,349471913,flna,1113413,31157,1
flying j 622,100 n kings hwy,fort pierce,fl,349453443,flna,1673539,31158,1
saedas food and fue,1311 n 25th st,fort pierce,fl,349472499,flna,1828934,31159,1
amoco taylor ck,1889 s us1,fort pierce,fl,34982,flna,1915025,31160,1
cvs 111,1889 n us 1,fort pierce,fl,34952,flna,2246243,31161,1
little jims,northbridge,fort pierce,fl,34950,flna,2431654,31162,1
robinsons grocery,1103 n 13th st,fort pierce,fl,349503218,flna,2510742,31163,1
freeze mart,2504 avenue i,fort pierce,fl,349475949,flna,42012453,31164,1
mikes one stop shop,2501 n 25th st,fort pierce,fl,349461135,flna,42123769,31165,1
karry bev food(ibc,1998 n us 1,fort pierce,fl,34946,flna,42128498,31166,1
dimagios,301 s ocean dr,fort pierce,fl,349493255,flna,42178168,31167,1
swan food,1795 nw saint lucie west blvd,port st lucie,fl,349862502,flna,1495956,31168,1
cvs 7923,2387 port lucie blvd,port st lucie,fl,34953,flna,2191486,31169,1
home depot 6934,2200 sw gatlin blvd,port st lucie,fl,349532753,flna,2520401,31170,1
home depot 6376,700 sw saint lucie west blvd,port st lucie,fl,349861759,flna,2521964,31171,1
299 shell gas corp,299 sw port st lucie blvd,port saint lucie,fl,349845089,flna,42047469,31172,1
shell,100 se prima vista blvd,port st lucie,fl,349838464,flna,42231110,31173,1
chevron,1924 sw gatlin blvd,port saint lucie,fl,349532722,flna,42248948,31174,1
cashmere bp,119 sw cashmere blvd,port saint lucie,fl,349869991,flna,42261970,31175,1
family foods(ibc),5101 turnpike feeder rd,fort pierce,fl,349512022,flna,822329,31176,1
bev store,632 old dixie hwy sw,vero beach,fl,329624536,flna,1562495,31177,1
cvs 5151,5009 sunshine state,fort pierce,fl,34951,flna,1643735,31178,1
chevron indrio(ibc),7323 indrio rd,fort pierce,fl,349512113,flna,1947711,31179,1
highland citgo(ibc),2065 s us highway 1,vero beach,fl,329627221,flna,42253252,31180,1
economy citrus fair,7049 okeechobee rd,fort pierce,fl,349452605,flna,1221198,31181,1
orange ave sunoco,2501 orange ave,fort pierce,fl,349473606,flna,1990643,31182,1
home depot 283,5880 okeechobee rd,fort pierce,fl,349475353,flna,2521901,31183,1
okeechobee citgo(ibc,6900 okeechobee rd,fort pierce,fl,349452608,flna,42128157,31184,1
cumberland farms 97,2099 s 35th st,fort pierce,fl,349474516,flna,42238485,31185,1
bp gas station,7131 okeechobee rd,fort pierce,fl,349452603,flna,42244868,31186,1
cvs 3487,725 s us highway 1,fort pierce,fl,349508335,flna,97785,31187,1
glover station(ibc),2802 n us highway 1,fort pierce,fl,349468740,flna,822333,31188,1
amoco,2802 s us highway 1,fort pierce,fl,349826331,flna,1146469,31189,1
a m discount bever,2114 okeechobee rd,fort pierce,fl,349506549,flna,1455405,31190,1
on the move 6,2995 s 25th st,fort pierce,fl,349815606,flna,1762456,31191,1
four corners food ma,1702 avenue d,fort pierce,fl,349507945,flna,1912041,31192,1
chevron(ibc),511 us1,fort pierce,fl,34950,flna,2190952,31193,1
edwards sunoco,edwards and us1,fort pierce,fl,34982,flna,2292828,31194,1
citgo,999 edwards rd,fort pierce,fl,349826211,flna,2509877,31195,1
time saver 480,5014 star ave,fort pierce,fl,349827344,flna,42003165,31196,1
marathon,3045 s us highway 1,fort pierce,fl,349826365,flna,42318647,31197,1
chevron rivergate,2360 se rivergate pkwy,port st lucie,fl,349524875,flna,822323,31198,1
westar oil company,2200 se walton rd,port st lucie,fl,349527834,flna,2508798,31199,1
please marathon,10453 south us1,port saint lucie,fl,34952,flna,42282167,31200,1
sams disc market,2924 avenue s,riviera beach,fl,334043539,flna,847094,31201,1
riviera beach bp(riv,2520 broadway,riviera beach,fl,334044535,flna,1023670,31202,1
sunoco coastal palm(,810 n congress ave,riviera beach,fl,334046414,flna,1680768,31203,1
royals plaza inc dba,1501 w blue heron blvd,riviera beach,fl,334044013,flna,1688171,31204,1
stop shop at mo il,1001 w blue heron blvd,riviera beach,fl,334044227,flna,42048415,31205,1
family dollar 9138,2300 s congress ave,west palm beach,fl,334067608,flna,42060358,31206,1
tiger food market,2501 president barack obama hwy,riviera beach,fl,334044118,flna,42228424,31207,1
e avenue food market,115 w 19th st,riviera beach,fl,334046149,flna,42284429,31208,1
courtney sunoco,1695 w indiantown rd,jupiter,fl,334584605,flna,239220,31209,1
coastal/sunoco 4033,9250 indiantown rd,jupiter,fl,334782208,flna,1008315,31210,1
jupiter marathon,5490 military trl,jupiter,fl,334582862,flna,2375120,31211,1
home depot 274,1694 w indiantown rd,jupiter,fl,334583980,flna,2520469,31212,1
jupiter farms chevro,10050 indiantown rd,jupiter,fl,334784788,flna,42064509,31213,1
speedy mart,720 martin lkblvd,stuart,fl,34994,flna,1315145,31214,1
martin down foodmart,2950 sw martin downs blvd,palm city,fl,349906021,flna,2375109,31215,1
sunoco a plus 40358,2699 sw mapp rd,palm city,fl,349902717,flna,2507889,31216,1
mobile mart,3551 sw martin hwy,palm city,fl,349908141,flna,42122495,31217,1
mobil mapp,3420 sw mapp rd,palm city,fl,349903335,flna,42286813,31218,1
jupiter amoco(ibc),243 w indiantown rd,jupiter,fl,334583533,flna,822243,31219,1
wesco oil co(ibc),359 w indiantown rd,jupiter,fl,334583535,flna,1182514,31220,1
publix 1333,17400 n alternate a1a,jupiter,fl,334775896,flna,1756217,31221,1
jupiter chevron 481,3 n alternate a1a,jupiter,fl,334775014,flna,1793411,31222,1
rinaldi,233 s us highway 1,tequesta,fl,334692701,flna,2182614,31223,1
tequesta sunoco,104 us one n,tequesta,fl,334692738,flna,2522867,31224,1
pit stop(ibc),350 n highway a1a,jupiter,fl,334774574,flna,42113033,31225,1
rines food shop(ibc),15330 sw warfield blvd,indiantown,fl,349563505,flna,69795,31226,1
coastal/sunoco 4035,1805 s kanner hwy,stuart,fl,349947204,flna,279415,31227,1
island crossing suno,11790 se federal hwy,hobe sound,fl,334555303,flna,1689891,31228,1
mobil,862 sw jack james dr,stuart,fl,34997,flna,2527572,31229,1
indiantown marathon(,15488 sw warfield blvd,indiantown,fl,349563507,flna,42000906,31230,1
ww lumber building,16500 sw warfield blvd,indiantown,fl,349564402,flna,42224782,31231,1
cvs 3269,8914 n military trl,west palm beach,fl,334106249,flna,31899,31232,1
i 95 shell(ibc),3905 lake ave,west palm beach,fl,334052106,flna,191310,31233,1
va canteen serv,7305 n military trl,riviera beach,fl,334107417,flna,1398869,31234,1
blue heron shell,7290 central industrial dr,riviera beach,fl,334043424,flna,1500639,31235,1
amoco bp,3691 w blue heron blvd,riviera beach,fl,334044901,flna,1733969,31236,1
target 1941,3160 northlake blvd,palm beach gardens,fl,334031802,flna,2210991,31237,1
marathon blue heron(,7245 n military trl,west palm beach,fl,334106407,flna,2443591,31238,1
home depot 220,3860 northlake blvd,lake park,fl,334031536,flna,2520767,31239,1
northlake chevron(ib,9031 n military trl,palm beach gardens,fl,334105971,flna,42098022,31240,1
chevron,4128 w blue heron blvd,riviera beach,fl,334044855,flna,42113180,31241,1
palm garden shell,8961 n military trl,palm beach gardens,fl,334106248,flna,42335509,31242,1
c mart,1551 45th st,mangonia park,fl,334072146,flna,1208673,31243,1
haverhill chevron,4049 n haverhill rd,west palm beach,fl,334177434,flna,1694748,31244,1
45 st citgo,5300 45th st,west palm beach,fl,334071600,flna,1746569,31245,1
home depot 6320,1550 palm beach lakes blvd,west palm beach,fl,334012302,flna,2522285,31246,1
presidente supermark,1225 45th st,mangonia park,fl,334072120,flna,42113024,31247,1
haverhill food marke,5951 n haverhill rd,west palm beach,fl,334071754,flna,42113048,31248,1
north shore store,4321 n shore dr,west palm beach,fl,334073205,flna,42274987,31249,1
coastal/sunoco 4035,2490 pga blvd,palm beach gardens,fl,334103517,flna,90787,31250,1
village grocer,9271 prosperity farms rd,lake park,fl,334031457,flna,847373,31251,1
juno beach mobil,12750 us highway 1,north palm beach,fl,334082223,flna,1161195,31252,1
pbg sunoco(ibc),4109 northlake blvd,palm beach gardens,fl,334106258,flna,1183772,31253,1
loren food mart,3961 florida blvd,palm beach gardens,fl,334102213,flna,1216177,31254,1
cross roads market,10800 n military trl,palm beach gardens,fl,334106500,flna,1750854,31255,1
broadway valero,140 us highway 1,lake park,fl,334033550,flna,2182613,31256,1
park ave discount,834 park ave,lake park,fl,334032402,flna,2375125,31257,1
texaco,917 1oth street,lake park,fl,33403,flna,2456271,31258,1
northlake texaco,2915 northlake blvd,lake park,fl,334031909,flna,2509280,31259,1
northlake bp,165 us highway 1,north palm beach,fl,334085401,flna,42010084,31260,1
fatima petroleum,11269 us highway 1,north palm beach,fl,334083216,flna,42113030,31261,1
doris italian market,11239 us highway 1,north palm beach,fl,334083216,flna,42220650,31262,1
jbs gas llc(ibc),9890 alternate a1a,palm beach gardens,fl,334104902,flna,42287462,31263,1
downtown bp,1229 n dixie hwy,west palm beach,fl,334012701,flna,822140,31264,1
kwik stop 60,4701 broadway,west palm beach,fl,334072903,flna,1017136,31265,1
sams food gas,5801 n australian ave,mangonia park,fl,334072327,flna,1276640,31266,1
p b lakes mobil (sun,1117 palm beach lakes blvd,west palm beach,fl,334012408,flna,1277472,31267,1
city market,5011 broadway,west palm beach,fl,334072883,flna,1652630,31268,1
northwood store,446 northwood rd,west palm beach,fl,334075816,flna,1982147,31269,1
sunoco,1149 45th st,mangonia park,fl,334072341,flna,42286939,31270,1
latinos food,4003 broadway,west palm beach,fl,334074139,flna,42317570,31271,1
a grocery,945 alamanda rd,west palm beach,fl,334052442,flna,42339380,31272,1
circle k 1885,5750 se federal hwy,port salerno,fl,34992,flna,890207,31273,1
minit mart(ibc),2587 se monroe st,stuart,fl,349975928,flna,1401396,31274,1
rightway food,1800 se palm beach rd,stuart,fl,349944001,flna,1740302,31275,1
az enterprise,5280 se federal hwy,stuart,fl,349976631,flna,1743863,31276,1
step in food 1,3313 se dixie hwy,stuart,fl,349975240,flna,1958707,31277,1
big lots 555,2036 se federal hwy,stuart,fl,349943918,flna,2053521,31278,1
home depot 6314,3030 se federal hwy,stuart,fl,349945528,flna,2522281,31279,1
stuart valero,4480 se saint lucie blvd,stuart,fl,349976858,flna,42008808,31280,1
rinaldis and a hand,3610 se us1,stuart,fl,34997,flna,42021353,31281,1
stg food inc,3260 se dixie hwy,stuart,fl,349975239,flna,42091473,31282,1
stuart mobil bj usa,2995 se dixie hwy,stuart,fl,349975027,flna,42173121,31283,1
five below 924,2321 se federal hwy,stuart,fl,349944528,flna,42235394,31284,1
cumberland farms 95,109755 1a,jensen beach,fl,34957,flna,11142,31285,1
nettles island groce,9801 s ocean dr ofc,jensen beach,fl,349572306,flna,822287,31286,1
river shores texaco,us hwy 1 wright,stuart,fl,34994,flna,1216688,31287,1
european petro,1750 ne jensen beach blvd,jensen beach,fl,349577232,flna,2442855,31288,1
super target 815,12300 w sunrise blvd,plantation,fl,333232229,flna,1188816,31289,1
radersorfs shell,2800 hollywood blvd,hollywood,fl,330204207,flna,847212,31290,1
target 877,3251 hollywood blvd ste 100,hollywood,fl,330216949,flna,1425882,31291,1
presidente supermark,1510 s federal hwy,hollywood,fl,330206344,flna,1437236,31292,1
little giant corp(ib,2134 washington st,hollywood,fl,330205961,flna,1457455,31293,1
teddys shell,2414 n federal hwy,hollywood,fl,330202234,flna,1458347,31294,1
laura lee,1054 s 56th ave,hollywood,fl,330231983,flna,1927585,31295,1
hollywood food spot,3253 hollywood blvd,hollywood,fl,330216906,flna,2331532,31296,1
m b grocers,530 n dixie hwy,hollywood,fl,330204404,flna,42224150,31297,1
hollywood chevron,5611 hollywood blvd,hollywood,fl,330216325,flna,42283942,31298,1
rana 4 llc,920 s 56th ave,hollywood,fl,330231913,flna,42299184,31299,1
mobil,18300 n miami ave,miami,fl,331694530,flna,1306445,31300,1
sunoco,2210 nw 183rd st,miami gardens,fl,330563736,flna,1332032,31301,1
stop and shop,201 ne 183rd st,miami,fl,331794506,flna,1429256,31302,1
sunshine oil co,18301 nw 2nd ave,miami,fl,331694503,flna,1516752,31303,1
e j candelaria mar,1695 nw 183rd st,miami,fl,331693613,flna,1650417,31304,1
u gas 24 7,19101 nw 2ave,miami,fl,33169,flna,2156791,31305,1
u gas,19570 nw 2nd ave,miami,fl,331693336,flna,2212390,31306,1
exxon,18700 nw 2nd ave,miami,fl,331694005,flna,42053001,31307,1
miami sun express in,195 ne 183rd st,miami,fl,331794443,flna,42053495,31308,1
kris mini market,19051 nw 10th ave,miami,fl,331693829,flna,42172320,31309,1
racetrac,19100 nw 2nd ave,miami,fl,331693309,flna,42178414,31310,1
extra fuel inc,18301 nw 27th ave,miami gardens,fl,330563169,flna,42212822,31311,1
fhhe investment,18553 nw 27th ave,miami gardens,fl,330563104,flna,42217935,31312,1
first coast energy,3201 sw 160th ave,miramar,fl,330274215,flna,2176728,31313,1
home depot 6353,3183 sw 160th ave,miramar,fl,330274214,flna,2520933,31314,1
miramar parkway mobi,16961 miramar pkwy,miramar,fl,330274528,flna,42189730,31315,1
u gas pembroke,6810 pembroke rd,miramar,fl,330232621,flna,1192601,31316,1
shop and save,4076 sw 69th ave,miramar,fl,330236688,flna,1230321,31317,1
citgo-quickmart,6924 miramar pkwy,miramar,fl,330236005,flna,1353347,31318,1
mnv energy riviera l,799 riviera blvd,miramar,fl,33023,flna,1999857,31319,1
rke group inc,4090 s state road 7,miramar,fl,330236175,flna,2028685,31320,1
home depot 285,1951 s sr 7,hollywood,fl,33023,flna,2521903,31321,1
7days foodmart,6350 pembroke rd,miramar,fl,330232218,flna,42144016,31322,1
food stop miami gard,20350 nw 2nd ave,miami,fl,331692503,flna,42348047,31323,1
hallandale shell,800 w hallandale beach blvd,hallandale beach,fl,330095239,flna,1526765,31324,1
mardi gras petroleom,704 n federal hwy,hallandale beach,fl,330092409,flna,1737537,31325,1
r k food store,1842 harrison st,hollywood,fl,330206817,flna,2027315,31326,1
sadekas grocery no,530 foster rd,hallandale beach,fl,330093235,flna,2156784,31327,1
farm store,312 w hallandale beach blvd,hallandale beach,fl,330095444,flna,2236295,31328,1
bp gas,21005 biscayne blvd,aventura,fl,331801414,flna,42160589,31329,1
z-market,208 foster rd,hallandale beach,fl,330093346,flna,42161478,31330,1
walgreens 456,1723 e young cir,hollywood,fl,330206824,flna,12138,31331,1
9 11 food store,450 e dania beach blvd,dania,fl,330043029,flna,855913,31332,1
mobil mart 02fnq,1 s federal hwy,dania,fl,330043604,flna,1010732,31333,1
a s deli,501 stirling rd,dania beach,fl,33004,flna,2154568,31334,1
circle rk express 1,701 s federal hwy,dania,fl,330044313,flna,2447756,31335,1
harbor town marina d,801 ne 3rd st,dania beach,fl,330043400,flna,2529767,31336,1
happy family,45 nw 5th ave,dania,fl,330043263,flna,42121765,31337,1
stop save,480 sw 8th ave,hallandale beach,fl,330096105,flna,821022,31338,1
i95 shell quickmart,2801 pembroke rd,hollywood,fl,330205649,flna,1640105,31339,1
kwik stop 6960,5551 hallandale beach blvd,pembroke park,fl,330235328,flna,1827271,31340,1
24 hour liq,3101 w hallandale beach blvd,hallandale,fl,330095160,flna,42126329,31341,1
n.f. inc (marathon),3325 pembroke rd,hollywood,fl,330218319,flna,42185298,31342,1
sf service llc exxon,1080 w hallandale beach blvd,hallandale beach,fl,330095273,flna,42272016,31343,1
kwik stop 48,4800 pembroke rd,hollywood,fl,330218109,flna,42281101,31344,1
ives chevroneprezo,1540 ne 205th ter,miami,fl,331792108,flna,42292771,31345,1
easy seven,6819 johnson st,hollywood,fl,330245716,flna,821146,31346,1
romance quick stop,1635 n 66th ave,hollywood,fl,330245800,flna,821150,31347,1
fresco y mas 274,6775 taft st,hollywood,fl,330243902,flna,847395,31348,1
neighborhood food,7601 pines blvd,pembroke pines,fl,330246912,flna,874340,31349,1
charbony oil inc.,6450 hollywood blvd,hollywood,fl,330247737,flna,1019686,31350,1
a food store,7030 pembroke rd,miramar,fl,330232625,flna,1333805,31351,1
kwik stop,7550 pembroke rd,miramar,fl,330232563,flna,1766077,31352,1
valero,6300 johnson st,hollywood,fl,330247722,flna,1866347,31353,1
mnv energy north per,50 n university dr,pembroke pines,fl,330246730,flna,2149985,31354,1
